"834";"01199.90";"2016";3505.524015;"I";"e";"261"
"834";"01211";"2016";0.56664;"I";"e";"261"
"834";"01212";"2016";12811.34954614;"I";"e";"261"
"834";"01213";"2016";0.63648;"I";"e";"261"
"834";"01214";"2016";0.9048;"I";"e";"261"
"834";"01215";"2016";0.02032;"I";"e";"261"
"834";"01216";"2016";0.0056;"I";"e";"261"
"834";"01221";"2016";4970.43158178;"I";"e";"261"
"834";"01229";"2016";0;"I";"e";"261"
"834";"01231";"2016";4100.497235;"I";"e";"261"
"834";"01232";"2016";0.5083;"I";"e";"261"
"834";"01234";"2016";83360.3808596;"I";"e";"261"
"834";"01241.90";"2016";0;"I";"e";"261"
"834";"01242";"2016";2234.52995278;"I";"e";"261"
"834";"01243";"2016";2165.79398639;"I";"e";"261"
"834";"01251";"2016";533.7689;"I";"e";"261"
"834";"01252";"2016";7356.15870754;"I";"e";"261"
"834";"01253.02";"2016";61610.2919328;"I";"e";"261"
"834";"01254";"2016";0;"I";"e";"261"
"834";"01270";"2016";14.08896;"I";"e";"261"
"834";"01290.01";"2016";27736.0626284;"I";"e";"261"
"834";"01290.90";"2016";380545.43461792;"I";"e";"261"
"834";"01312";"2016";1361889.4112784;"I";"e";"261"
"834";"01313";"2016";548420.05457657;"I";"e";"261"
"834";"01314";"2016";6059.21238;"I";"e";"261"
"834";"01316";"2016";181773.62242708;"I";"e";"261"
"834";"01317";"2016";0.41444;"I";"e";"261"
"834";"01318";"2016";121995.40483101;"I";"e";"261"
"834";"01319";"2016";22971.21279357;"I";"e";"261"
"834";"01321";"2016";1.61648;"I";"e";"261"
"834";"01322";"2016";2415.2162904;"I";"e";"261"
"834";"01323";"2016";151557.76684792;"I";"e";"261"
"834";"01329";"2016";12347.69071874;"I";"e";"261"
"834";"01330";"2016";2807.77412982;"I";"e";"261"
"834";"01341";"2016";1174.91376;"I";"e";"261"
"834";"01342.01";"2016";3265.44705666;"I";"e";"261"
"834";"01343";"2016";2.0628;"I";"e";"261"
