"246";"261";"0111";"2014";1042165.71819985;"I";"s"
"246";"664";"0111";"2014";522.939293592178;"I";"s"
"246";"281";"0111";"2014";4766.41965774089;"I";"s"
"246";"271";"0111";"2014";35027.480039663;"I";"s"
"246";"5910";"0111";"2014";216565.149800222;"I";"s"
"246";"684";"0111";"2014";2.39170036516679;"I";"s"
"246";"5520";"0111";"2014";429785.356334094;"I";"s"
"246";"5141";"0111";"2014";381171.974748837;"I";"s"
"246";"5023";"0111";"2014";0;"I";"s"
"246";"5610";"0111";"2014";39051.4469804444;"I";"s"
"246";"5165";"0111";"2014";0;"I";"s"
"246";"5016";"0111";"2014";14478.1865754276;"I";"s"
"246";"5510";"0111";"2014";1088200;"I";"s"
"246";"674";"0111";"2014";17.576135300147;"I";"s"
"246";"5166";"0111";"2014";0;"I";"s"
"246";"5525";"0111";"2014";74842.9005370646;"I";"s"
"246";"5071";"0111";"2014";21730.7134387472;"I";"s"
"246";"5164";"0111";"2014";-11322.8344539482;"I";"s"
"246";"261";"0112";"2014";0;"I";"s"
"246";"664";"0112";"2014";0;"I";"s"
"246";"281";"0112";"2014";0;"I";"s"
"246";"271";"0112";"2014";0;"I";"s"
"246";"5910";"0112";"2014";16.0014230301209;"I";"s"
"246";"684";"0112";"2014";0;"I";"s"
"246";"5520";"0112";"2014";7321.54540523211;"I";"s"
"246";"5141";"0112";"2014";0;"I";"s"
"246";"5023";"0112";"2014";39011.4077508942;"I";"s"
"246";"5610";"0112";"2014";76013.7955201131;"I";"s"
"246";"5165";"0112";"2014";39691.7427410858;"I";"s"
"246";"5016";"0112";"2014";0;"I";"s"
"246";"674";"0112";"2014";0;"I";"s"
"246";"5166";"0112";"2014";0;"I";"s"
"246";"5525";"0112";"2014";0;"I";"s"
"246";"5071";"0112";"2014";282.9983744;"I";"s"
"246";"5164";"0112";"2014";0;"I";"s"
"246";"261";"0113";"2014";5158.53181401186;"I";"s"
"246";"664";"0113";"2014";2.58845492197895;"I";"s"
"246";"281";"0113";"2014";11.4634040311375;"I";"s"
"246";"271";"0113";"2014";91.7072322490997;"I";"s"
"246";"5910";"0113";"2014";9.65010352999875;"I";"s"
"246";"684";"0113";"2014";0.00575212204884212;"I";"s"
"246";"5520";"0113";"2014";0;"I";"s"
"246";"5141";"0113";"2014";2102.52763502804;"I";"s"
"246";"5023";"0113";"2014";0;"I";"s"
"246";"5610";"0113";"2014";2050.05674550954;"I";"s"
"246";"5165";"0113";"2014";0;"I";"s"
"246";"5016";"0113";"2014";0;"I";"s"
"246";"674";"0113";"2014";0.046016976390737;"I";"s"
"246";"5166";"0113";"2014";0;"I";"s"
"246";"5525";"0113";"2014";0;"I";"s"
"246";"5071";"0113";"2014";33.7719487;"I";"s"
"246";"5164";"0113";"2014";-62.456250723921;"I";"s"
"246";"261";"0115";"2014";59243.2191260765;"I";"s"
"246";"664";"0115";"2014";29.7271409132804;"I";"s"
"246";"281";"0115";"2014";262.261040165614;"I";"s"
"246";"271";"0115";"2014";1929.37871510947;"I";"s"
"246";"5910";"0115";"2014";441320.896650933;"I";"s"
"246";"684";"0115";"2014";0.131597691889013;"I";"s"
"246";"5520";"0115";"2014";1059893.03714383;"I";"s"
"246";"5141";"0115";"2014";24922.3868109421;"I";"s"
"246";"5023";"0115";"2014";129276.6471892;"I";"s"
"246";"5610";"0115";"2014";3238.53168;"I";"s"
"246";"5165";"0115";"2014";88580.7611817046;"I";"s"
"246";"5016";"0115";"2014";22637.5205690847;"I";"s"
"246";"5510";"0115";"2014";1854800;"I";"s"
"246";"674";"0115";"2014";0.968126205584561;"I";"s"
"246";"5166";"0115";"2014";0;"I";"s"
"246";"5525";"0115";"2014";98380.8267778381;"I";"s"
"246";"5071";"0115";"2014";-6226.99665515051;"I";"s"
"246";"5164";"0115";"2014";-766.98935080424;"I";"s"
"246";"261";"0116";"2014";331765.24776964;"I";"s"
"246";"664";"0116";"2014";166.47360518322;"I";"s"
"246";"281";"0116";"2014";1174.39025759164;"I";"s"
"246";"271";"0116";"2014";8416.46351274012;"I";"s"
"246";"5910";"0116";"2014";5467.60158061225;"I";"s"
"246";"684";"0116";"2014";0.5892870979937;"I";"s"
"246";"5520";"0116";"2014";1065.325807;"I";"s"
"246";"5141";"0116";"2014";99863.1171421467;"I";"s"
"246";"5023";"0116";"2014";0;"I";"s"
"246";"5610";"0116";"2014";58963.2168651633;"I";"s"
"246";"5165";"0116";"2014";20283.9977013265;"I";"s"
"246";"5016";"0116";"2014";1065.188924;"I";"s"
"246";"5510";"0116";"2014";74900;"I";"s"
"246";"674";"0116";"2014";4.22322420228818;"I";"s"
"246";"5166";"0116";"2014";0;"I";"s"
"246";"5525";"0116";"2014";3741.512471;"I";"s"
"246";"5071";"0116";"2014";5342.93882;"I";"s"
"246";"5164";"0116";"2014";-2966.46558092219;"I";"s"
"246";"261";"0117";"2014";30543.221737801;"I";"s"
"246";"664";"0117";"2014";15.3260182336299;"I";"s"
"246";"281";"0117";"2014";568.245985819553;"I";"s"
"246";"271";"0117";"2014";1175.95349843213;"I";"s"
"246";"5910";"0117";"2014";402329.307254182;"I";"s"
"246";"684";"0117";"2014";0.285135222951253;"I";"s"
"246";"5520";"0117";"2014";544367.507224397;"I";"s"
"246";"5141";"0117";"2014";14349.6461065544;"I";"s"
"246";"5023";"0117";"2014";0;"I";"s"
"246";"5610";"0117";"2014";4181.90725090909;"I";"s"
"246";"5165";"0117";"2014";0;"I";"s"
"246";"5016";"0117";"2014";17143.3005310003;"I";"s"
"246";"5510";"0117";"2014";1039000;"I";"s"
"246";"674";"0117";"2014";0.590071503051899;"I";"s"
"246";"5166";"0117";"2014";0;"I";"s"
"246";"5525";"0117";"2014";79827.4100424887;"I";"s"
"246";"5071";"0117";"2014";-19906.449102478;"I";"s"
"246";"5164";"0117";"2014";-426.260790190728;"I";"s"
"246";"261";"0118";"2014";0;"I";"s"
