"1248";"01211";"2014";827789.63277516;"I";"e";"261"
"1248";"01212";"2014";5492516.04959524;"I";"e";"261"
"1248";"01213";"2014";1656601.06880898;"I";"e";"261"
"1248";"01214";"2014";1641139.60989696;"I";"e";"261"
"1248";"01215";"2014";3539590.66139104;"I";"e";"261"
"1248";"01216";"2014";15628.9744504;"I";"e";"261"
"1248";"01221";"2014";7894609.34751101;"I";"e";"261"
"1248";"01229";"2014";2136152.15026275;"I";"e";"261"
"1248";"01231";"2014";5293390.34855994;"I";"e";"261"
"1248";"01232";"2014";5686341.0064995;"I";"e";"261"
"1248";"01233";"2014";7071824.77238064;"I";"e";"261"
"1248";"01234";"2014";8274617.40157977;"I";"e";"261"
"1248";"01235";"2014";1589869.08010216;"I";"e";"261"
"1248";"01241.90";"2014";4763646.04566256;"I";"e";"261"
"1248";"01242";"2014";4498196.50467222;"I";"e";"261"
"1248";"01243";"2014";24934.71327205;"I";"e";"261"
"1248";"01251";"2014";4021211.61022128;"I";"e";"261"
"1248";"01252";"2014";23715507.8710173;"I";"e";"261"
"1248";"01253.01";"2014";210389.432092;"I";"e";"261"
"1248";"01253.02";"2014";7588987.83489928;"I";"e";"261"
"1248";"01254";"2014";21017.3689258313;"I";"e";"261"
"1248";"01270";"2014";655558.141595148;"I";"e";"261"
"1248";"01290.01";"2014";1594.32396032;"I";"e";"261"
"1248";"01290.90";"2014";24899458.2633198;"I";"e";"261"
"1248";"01311";"2014";142877.96166;"I";"e";"261"
"1248";"01312";"2014";6562919.80297492;"I";"e";"261"
"1248";"01313";"2014";7.5375;"I";"e";"261"
"1248";"01314";"2014";302496.032988204;"I";"e";"261"
"1248";"01315";"2014";10525.7344721109;"I";"e";"261"
"1248";"01316";"2014";1879101.05185682;"I";"e";"261"
"1248";"01317";"2014";7729.43578576;"I";"e";"261"
"1248";"01318";"2014";189069.227528272;"I";"e";"261"
"1248";"01319";"2014";1259441.22964752;"I";"e";"261"
"1248";"01321";"2014";751226.789250555;"I";"e";"261"
"1248";"01322";"2014";419684.139756574;"I";"e";"261"
"1248";"01323";"2014";1738567.75062435;"I";"e";"261"
"1248";"01324";"2014";4285588.19439416;"I";"e";"261"
"1248";"01329";"2014";1123074.64125028;"I";"e";"261"
"1248";"01330";"2014";3698895.93118096;"I";"e";"261"
"1248";"01341";"2014";11116345.8503298;"I";"e";"261"
"1248";"01342.01";"2014";5163554.30340032;"I";"e";"261"
"1248";"01342.02";"2014";38177.84873455;"I";"e";"261"
"1248";"01343";"2014";17695.8909438308;"I";"e";"261"
"1248";"01344.02";"2014";64647.06018615;"I";"e";"261"
"1248";"01345";"2014";4117913.86859426;"I";"e";"261"
"1248";"01346";"2014";2568441.12054578;"I";"e";"261"
"1248";"01349.20";"2014";77867.50360688;"I";"e";"261"
"1248";"01352";"2014";862415.678814803;"I";"e";"261"
"1248";"01354";"2014";757042.254098892;"I";"e";"261"
"1248";"01355.02";"2014";0;"I";"e";"261"
"1248";"01355.90";"2014";29662.76653858;"I";"e";"261"
"1248";"01356";"2014";54.2235;"I";"e";"261"
"1248";"01359.01";"2014";3027468.09648;"I";"e";"261"
"1248";"01359.90";"2014";1430609.31570246;"I";"e";"261"
"1248";"01373";"2014";2895442.52275206;"I";"e";"261"
"1248";"01375";"2014";241423.16495191;"I";"e";"261"
"1248";"01377";"2014";157.5;"I";"e";"261"
"1248";"01379.01";"2014";1311.85495;"I";"e";"261"
"1248";"01379.90";"2014";37960.63239773;"I";"e";"261"
"1248";"0141";"2014";21725135.3030686;"I";"e";"261"
"1248";"0142";"2014";16865228.9230025;"I";"e";"261"
"1248";"01444";"2014";3470649.16239379;"I";"e";"261"
"1248";"01460";"2014";716599.647564337;"I";"e";"261"
"1248";"01510";"2014";36172752.9356599;"I";"e";"261"
"1248";"01520.01";"2014";2945029.69206847;"I";"e";"261"
"1248";"01530";"2014";32556402.1411919;"I";"e";"261"
"1248";"01550";"2014";1328411.39705398;"I";"e";"261"
"1248";"01620";"2014";726655.645092;"I";"e";"261"
"1248";"01630";"2014";46.8948;"I";"e";"261"
"1248";"01651";"2014";100656.95360928;"I";"e";"261"
"1248";"01652";"2014";614196.34538112;"I";"e";"261"
"1248";"01653";"2014";71.82;"I";"e";"261"
"1248";"01654";"2014";140801.220509781;"I";"e";"261"
"1248";"01655";"2014";86428.3881978;"I";"e";"261"
"1248";"01656";"2014";4366.13717688;"I";"e";"261"
"1248";"01657";"2014";505621.667993189;"I";"e";"261"
"1248";"01658";"2014";989.7245648;"I";"e";"261"
"1248";"01659";"2014";0;"I";"e";"261"
"1248";"01699";"2014";324877.530458942;"I";"e";"261"
"1248";"01701";"2014";311197.380314067;"I";"e";"261"
"1248";"01702";"2014";3060920.6550885;"I";"e";"261"
"1248";"01705";"2014";2009034.30524768;"I";"e";"261"
"1248";"01706";"2014";34788.1138234781;"I";"e";"261"
"1248";"02211";"2014";21812490.6820842;"I";"e";"261"
"1248";"02212";"2014";3107001.66620985;"I";"e";"261"
"1248";"02291";"2014";741000.359831788;"I";"e";"261"
"1248";"02292";"2014";150119.250477577;"I";"e";"261"
"1248";"02293";"2014";10242.43200794;"I";"e";"261"
"1248";"0231";"2014";32828754.8114948;"I";"e";"261"
"1248";"0232";"2014";7075298.28096;"I";"e";"261"
"1248";"02910";"2014";905924.929277127;"I";"e";"261"
"1248";"02920";"2014";35.82281976;"I";"e";"261"
"1248";"17400";"2014";0;"I";"e";"261"
"1248";"21111.01";"2014";13478457.686708;"I";"e";"261"
"1248";"21111.02";"2014";410205.565904562;"I";"e";"261"
"1248";"21112";"2014";261867.49019017;"I";"e";"261"
"1248";"21113.01";"2014";193789406.638155;"I";"e";"261"
"1248";"21113.02";"2014";1260468.62925804;"I";"e";"261"
"1248";"21114";"2014";901449.3986707;"I";"e";"261"
"1248";"21115";"2014";5193688.07485546;"I";"e";"261"
"1248";"21116";"2014";2842914.74179677;"I";"e";"261"
"1248";"21117.01";"2014";32538.0008265;"I";"e";"261"
"1248";"21118.01";"2014";166987.102550375;"I";"e";"261"
"1248";"21118.02";"2014";181466.768793777;"I";"e";"261"
"1248";"21118.03";"2014";48892.6009189107;"I";"e";"261"
"1248";"21121";"2014";14368951.7979616;"I";"e";"261"
"1248";"21122";"2014";8027442.61080264;"I";"e";"261"
"1248";"21123";"2014";7323708.70008998;"I";"e";"261"
"1248";"21124";"2014";35938.13958;"I";"e";"261"
"1248";"21151";"2014";1488109.93215879;"I";"e";"261"
"1248";"21152";"2014";119597.77975635;"I";"e";"261"
"1248";"21153";"2014";3066359.03780728;"I";"e";"261"
"1248";"21155";"2014";317446.72128;"I";"e";"261"
"1248";"21156";"2014";388672.84020357;"I";"e";"261"
"1248";"21160.01";"2014";825.52501375;"I";"e";"261"
"1248";"21160.03";"2014";1145.86125304;"I";"e";"261"
"1248";"21170.92";"2014";276909.616545408;"I";"e";"261"
"1248";"21170.93";"2014";4476.7401;"I";"e";"261"
"1248";"21181";"2014";1934783.17790495;"I";"e";"261"
"1248";"21182";"2014";24391.02956703;"I";"e";"261"
"1248";"21183";"2014";0;"I";"e";"261"
"1248";"21184.02";"2014";329446.878707511;"I";"e";"261"
"1248";"21185";"2014";7123.7783246;"I";"e";"261"
"1248";"21313";"2014";77107.8410262897;"I";"e";"261"
"1248";"21319.01";"2014";11362.81079556;"I";"e";"261"
"1248";"21321";"2014";2387.51226124;"I";"e";"261"
"1248";"21329";"2014";12425.4339930139;"I";"e";"261"
"1248";"21330.90";"2014";179357.212114834;"I";"e";"261"
"1248";"21340";"2014";62350.7781671823;"I";"e";"261"
"1248";"21392";"2014";691557.934454966;"I";"e";"261"
"1248";"21393.01";"2014";2220810.05933538;"I";"e";"261"
"1248";"21393.90";"2014";415354.642295759;"I";"e";"261"
"1248";"21397.01";"2014";128365.28729656;"I";"e";"261"
"1248";"21399.01";"2014";302370.010197267;"I";"e";"261"
"1248";"21399.02";"2014";49055.8461715238;"I";"e";"261"
"1248";"21399.03";"2014";1620.47356856;"I";"e";"261"
"1248";"21411";"2014";87769.29502456;"I";"e";"261"
"1248";"21412";"2014";42716.20946112;"I";"e";"261"
"1248";"21419.01";"2014";1561.94912748;"I";"e";"261"
"1248";"21419.99";"2014";459036.064699588;"I";"e";"261"
"1248";"21421";"2014";12471835.7619488;"I";"e";"261"
"1248";"21422";"2014";151582.10521915;"I";"e";"261"
"1248";"21423";"2014";77686.1459756;"I";"e";"261"
"1248";"21424";"2014";29150.18576624;"I";"e";"261"
"1248";"21429.01";"2014";4.88064;"I";"e";"261"
"1248";"21429.02";"2014";5104109.63102999;"I";"e";"261"
"1248";"21429.07";"2014";154256.5301324;"I";"e";"261"
"1248";"21431.01";"2014";22827.2147951909;"I";"e";"261"
"1248";"21431.02";"2014";29338.02259065;"I";"e";"261"
"1248";"21432";"2014";534.31757223;"I";"e";"261"
"1248";"21432.01";"2014";18744.0076586;"I";"e";"261"
"1248";"21433";"2014";44562.585550378;"I";"e";"261"
"1248";"21433.01";"2014";0;"I";"e";"261"
"1248";"21434";"2014";9502.51136158;"I";"e";"261"
"1248";"21435.01";"2014";427262.303233021;"I";"e";"261"
"1248";"21435.02";"2014";0;"I";"e";"261"
"1248";"21439.02";"2014";0;"I";"e";"261"
"1248";"21439.04";"2014";21087.6563984343;"I";"e";"261"
"1248";"21439.05";"2014";13510.63593101;"I";"e";"261"
"1248";"21439.08";"2014";723.49284962;"I";"e";"261"
"1248";"21491";"2014";154302.286140612;"I";"e";"261"
"1248";"21495.01";"2014";675104.960248859;"I";"e";"261"
"1248";"21495.02";"2014";193940.47623818;"I";"e";"261"
"1248";"21499.01";"2014";4063.39590215;"I";"e";"261"
"1248";"21521";"2014";14899899.6617709;"I";"e";"261"
