"24";"food";"2165";"2015";45500;"I";"x"
"24";"foodManufacturing";"2165";"2015";81.2303814156844;"I";"x"
"24";"imports";"2165";"2015";1240.19001;"I";"x"
"24";"industrial";"2165";"2015";172973.339;"I";"x"
"24";"production";"2165";"2015";217314.394073516;"I";"x"
"24";"tourist";"2165";"2015";0.0147021;"I";"x"
"24";"food";"2165";"2014";45500;"I";"x"
"24";"foodManufacturing";"2165";"2014";21.8922995369443;"I";"x"
"24";"imports";"2165";"2014";47553.76555;"I";"x"
"24";"industrial";"2165";"2014";161789.845;"I";"x"
"24";"production";"2165";"2014";159757.990625037;"I";"x"
"24";"tourist";"2165";"2014";0.0188755;"I";"x"
"68";"exports";"2161";"2016";420782;"I";"x"
"68";"food";"2161";"2016";17046.9636106;"I";"x"
"68";"foodManufacturing";"2161";"2016";3316.27590094807;"I";"x"
"68";"imports";"2161";"2016";2231;"I";"x"
"68";"production";"2161";"2016";438914.208451848;"I";"x"
"68";"tourist";"2161";"2016";-0.0310597;"I";"x"
"68";"exports";"2161";"2015";386899.12;"I";"x"
"68";"food";"2161";"2015";16747.6242864;"I";"x"
"68";"foodManufacturing";"2161";"2015";55056.1804073389;"I";"x"
"68";"imports";"2161";"2015";4757.71031;"I";"x"
"68";"industrial";"2161";"2015";38500;"I";"x"
"68";"production";"2161";"2015";492445.187287439;"I";"x"
"68";"tourist";"2161";"2015";-0.0270963;"I";"x"
"68";"exports";"2161";"2014";364360.73136;"I";"x"
"68";"food";"2161";"2014";16441.0489495;"I";"x"
"68";"foodManufacturing";"2161";"2014";45056.4740633402;"I";"x"
"68";"imports";"2161";"2014";3623.87308;"I";"x"
"68";"industrial";"2161";"2014";35000;"I";"x"
"68";"production";"2161";"2014";457234.34482354;"I";"x"
"68";"tourist";"2161";"2014";-0.0364693;"I";"x"
"68";"exports";"21910.07";"2014";76159.91691;"I";"x"
"68";"feed";"21910.07";"2014";0;"I";"x"
"68";"production";"21910.07";"2014";76159.91691;"I";"x"
"170";"feed";"0143";"2014";13333.4388481;"I";"x"
"170";"foodManufacturing";"0143";"2014";51823.4165067179;"I";"x"
"170";"imports";"0143";"2014";262.64438;"I";"x"
"170";"industrial";"0143";"2014";0;"I";"x"
"170";"production";"0143";"2014";65366.5246453179;"I";"x"
"170";"seed";"0143";"2014";472.3136705;"I";"x"
"218";"exports";"01491.02";"2016";2.51333;"I";"x"
"218";"feed";"01491.02";"2016";86655.8695002;"I";"x"
"218";"foodManufacturing";"01491.02";"2016";136555.212138241;"I";"x"
"218";"imports";"01491.02";"2016";0.939;"I";"x"
"218";"production";"01491.02";"2016";223212.655968441;"I";"x"
"218";"exports";"01491.02";"2015";0.88964;"I";"x"
"218";"feed";"01491.02";"2015";79053.3752414;"I";"x"
"218";"foodManufacturing";"01491.02";"2015";131497.611688677;"I";"x"
"218";"imports";"01491.02";"2015";1.1197;"I";"x"
"218";"production";"01491.02";"2015";210550.756870077;"I";"x"
"218";"exports";"01491.02";"2014";0.88861;"I";"x"
"218";"feed";"01491.02";"2014";81202.5985904;"I";"x"
"218";"foodManufacturing";"01491.02";"2014";121382.410789548;"I";"x"
"218";"imports";"01491.02";"2014";0.811;"I";"x"
"218";"production";"01491.02";"2014";202585.086989948;"I";"x"
"231";"exports";"0143";"2016";1300;"I";"x"
"231";"feed";"0143";"2016";925.7211117;"I";"x"
"231";"foodManufacturing";"0143";"2016";117750.439367311;"I";"x"
"231";"production";"0143";"2016";119976.160479011;"I";"x"
"231";"exports";"0143";"2015";1274.7868;"I";"x"
"231";"feed";"0143";"2015";2595.0348914;"I";"x"
"231";"foodManufacturing";"0143";"2015";133567.662565905;"I";"x"
"231";"imports";"0143";"2015";0.37185;"I";"x"
"231";"production";"0143";"2015";138837.112407305;"I";"x"
"231";"seed";"0143";"2015";1400;"I";"x"
"231";"foodManufacturing";"21691.04";"2014";4438.76040909091;"I";"x"
"231";"imports";"21691.04";"2014";0.92825;"I";"x"
"231";"industrial";"21691.04";"2014";1120.651;"I";"x"
"231";"production";"21691.04";"2014";5558.48315909091;"I";"x"
"356";"exports";"21691.07";"2015";8156.06;"I";"x"
"356";"food";"21691.07";"2015";77361.8144264;"I";"x"
"356";"foodManufacturing";"21691.07";"2015";61015.3383014175;"I";"x"
"356";"imports";"21691.07";"2015";228.229;"I";"x"
"356";"production";"21691.07";"2015";146304.949869517;"I";"x"
"356";"tourist";"21691.07";"2015";-0.0338583;"I";"x"
"484";"exports";"2168";"2016";0;"I";"x"
"484";"food";"2168";"2016";2130.8245245;"I";"x"
"484";"foodManufacturing";"2168";"2016";62138.812555329;"I";"x"
"484";"imports";"2168";"2016";11801.372444;"I";"x"
"484";"production";"2168";"2016";52468.261434729;"I";"x"
"484";"tourist";"2168";"2016";-0.0032011;"I";"x"
"566";"exports";"21691.14";"2016";3751.275;"I";"x"
"566";"food";"21691.14";"2016";410336.188073;"I";"x"
"566";"imports";"21691.14";"2016";1584.02;"I";"x"
"566";"production";"21691.14";"2016";412503.3614187;"I";"x"
"566";"tourist";"21691.14";"2016";-0.0816543;"I";"x"
"566";"exports";"21691.14";"2015";13.483101;"I";"x"
"566";"food";"21691.14";"2015";403213.98985;"I";"x"
"566";"imports";"21691.14";"2015";105;"I";"x"
"566";"industrial";"21691.14";"2015";66500;"I";"x"
"566";"production";"21691.14";"2015";469622.357787;"I";"x"
"566";"tourist";"21691.14";"2015";-0.115164;"I";"x"
"566";"exports";"21691.14";"2014";5.775;"I";"x"
"566";"food";"21691.14";"2014";392724.9324663;"I";"x"
"566";"foodManufacturing";"21691.14";"2014";0.411233142221293;"I";"x"
"566";"imports";"21691.14";"2014";47.649;"I";"x"
"566";"industrial";"21691.14";"2014";66500;"I";"x"
"566";"production";"21691.14";"2014";459183.414771842;"I";"x"
"566";"tourist";"21691.14";"2014";-0.0549276;"I";"x"
"604";"exports";"21700.02";"2015";12.8;"I";"x"
"604";"food";"21700.02";"2015";14484.1785935;"I";"x"
"604";"imports";"21700.02";"2015";2649.483705;"I";"x"
"604";"industrial";"21700.02";"2015";56000;"I";"x"
"604";"production";"21700.02";"2015";67847.5085224;"I";"x"
"604";"tourist";"21700.02";"2015";0.0136339;"I";"x"
"604";"exports";"21700.02";"2014";20.11805;"I";"x"
"604";"food";"21700.02";"2014";14788.5909654;"I";"x"
"604";"imports";"21700.02";"2014";2973.145072;"I";"x"
"604";"industrial";"21700.02";"2014";55300;"I";"x"
"604";"production";"21700.02";"2014";67135.5775892;"I";"x"
"604";"tourist";"21700.02";"2014";0.0136458;"I";"x"
"834";"exports";"2168";"2014";9513.54;"I";"x"
"834";"food";"2168";"2014";15048.9660181;"I";"x"
"834";"foodManufacturing";"2168";"2014";4184.1315904;"I";"x"
"834";"imports";"2168";"2014";78.866;"I";"x"
"834";"industrial";"2168";"2014";0;"I";"x"
"834";"production";"2168";"2014";28667.7680196;"I";"x"
"834";"tourist";"2168";"2014";-0.0035889;"I";"x"
"862";"food";"21631.01";"2016";27219.3224758;"I";"x"
"862";"foodManufacturing";"21631.01";"2016";2208.66988464862;"I";"x"
"862";"imports";"21631.01";"2016";250.513588;"I";"x"
"862";"production";"21631.01";"2016";29177.5047683486;"I";"x"
"862";"tourist";"21631.01";"2016";0.0259959;"I";"x"
"862";"food";"21631.01";"2015";27734.7866229;"I";"x"
"862";"foodManufacturing";"21631.01";"2015";4172.50004768488;"I";"x"
"862";"imports";"21631.01";"2015";4000;"I";"x"
"862";"industrial";"21631.01";"2015";0;"I";"x"
"862";"production";"21631.01";"2015";27907.3143786849;"I";"x"
"862";"tourist";"21631.01";"2015";0.0277081;"I";"x"
"862";"feed";"01492";"2014";5082.7211848;"I";"x"
"862";"foodManufacturing";"01492";"2014";25000;"I";"x"
"862";"production";"01492";"2014";30082.7211848;"I";"x"
"716";"exports";"21631.01";"2016";0.8275;"I";"x"
"716";"food";"21631.01";"2016";32534.21787;"I";"x"
"716";"imports";"21631.01";"2016";2308.223;"I";"x"
"716";"production";"21631.01";"2016";30226.9207473;"I";"x"
"716";"tourist";"21631.01";"2016";0.0983773;"I";"x"
"716";"food";"2168";"2016";15134.296898;"I";"x"
"716";"foodManufacturing";"2168";"2016";15194.8261943266;"I";"x"
"716";"production";"2168";"2016";30329.1688555266;"I";"x"
"716";"tourist";"2168";"2016";0.0457632;"I";"x"
"716";"exports";"21631.01";"2015";0.21;"I";"x"
"716";"food";"21631.01";"2015";32054.4197645;"I";"x"
"716";"imports";"21631.01";"2015";5035.87321;"I";"x"
"716";"production";"21631.01";"2015";27018.8711361;"I";"x"
"716";"tourist";"21631.01";"2015";0.1145816;"I";"x"
"716";"food";"2168";"2015";14911.1039812;"I";"x"
"716";"foodManufacturing";"2168";"2015";13793.9612541243;"I";"x"
"716";"imports";"2168";"2015";0.15;"I";"x"
"716";"industrial";"2168";"2015";0;"I";"x"
"716";"production";"2168";"2015";28704.9685368243;"I";"x"
"716";"tourist";"2168";"2015";0.0533015;"I";"x"
"716";"exports";"0143";"2014";262.04;"I";"x"
"716";"feed";"0143";"2014";125.7353363;"I";"x"
"716";"foodManufacturing";"0143";"2014";75941.2890874282;"I";"x"
"716";"imports";"0143";"2014";805.85;"I";"x"
"716";"industrial";"0143";"2014";39230.667;"I";"x"
"716";"production";"0143";"2014";116252.601702728;"I";"x"
"716";"seed";"0143";"2014";1498.720279;"I";"x"
"716";"food";"21631.01";"2014";31458.9582608;"I";"x"
"716";"foodManufacturing";"21631.01";"2014";96.652798287694;"I";"x"
"716";"imports";"21631.01";"2014";16637.06618;"I";"x"
"716";"production";"21631.01";"2014";14918.6785209877;"I";"x"
"716";"tourist";"21631.01";"2014";0.1336419;"I";"x"
"716";"exports";"2168";"2014";79.02;"I";"x"
"716";"food";"2168";"2014";14634.1066599;"I";"x"
"716";"foodManufacturing";"2168";"2014";7380.4293941395;"I";"x"
"716";"imports";"2168";"2014";8.614;"I";"x"
"716";"industrial";"2168";"2014";0;"I";"x"
"716";"production";"2168";"2014";22085.0042217395;"I";"x"
"716";"tourist";"2168";"2014";0.0621677;"I";"x"
"854";"exports";"01921.02";"2015";248376.725;"I";"x"
"854";"imports";"01921.02";"2015";3.5;"I";"x"
"854";"industrial";"01921.02";"2015";438.739;"I";"x"
"854";"production";"01921.02";"2015";248811.964;"I";"x"
"854";"exports";"01921.02";"2014";307017.211;"I";"x"
"854";"imports";"01921.02";"2014";4.98;"I";"x"
"854";"industrial";"01921.02";"2014";691.439;"I";"x"
"854";"production";"01921.02";"2014";307703.67;"I";"x"
"384";"exports";"0143";"2015";97440.084;"I";"x"
"384";"feed";"0143";"2015";6672.3944707;"I";"x"
"384";"foodManufacturing";"0143";"2015";147222.222222222;"I";"x"
"384";"imports";"0143";"2015";0.1;"I";"x"
"384";"industrial";"0143";"2015";0;"I";"x"
"384";"production";"0143";"2015";259575.307726222;"I";"x"
"384";"seed";"0143";"2015";8240.7070333;"I";"x"
"384";"exports";"0143";"2014";129238.477;"I";"x"
"384";"feed";"0143";"2014";10315.1573259;"I";"x"
"384";"foodManufacturing";"0143";"2014";120555.555555556;"I";"x"
"384";"industrial";"0143";"2014";0;"I";"x"
"384";"production";"0143";"2014";268551.142021056;"I";"x"
"384";"seed";"0143";"2014";8441.9521396;"I";"x"
"608";"feed";"0143";"2014";0;"I";"x"
"608";"foodManufacturing";"0143";"2014";46.6744457409568;"I";"x"
"608";"production";"0143";"2014";48.6470100409568;"I";"x"
"608";"seed";"0143";"2014";1.9725643;"I";"x"
"686";"exports";"01921.02";"2014";11690.724;"I";"x"
"686";"imports";"01921.02";"2014";0.584;"I";"x"
"686";"industrial";"01921.02";"2014";6.902;"I";"x"
"686";"production";"01921.02";"2014";11697.042;"I";"x"
"144";"exports";"21429.07";"2014";51686.162321;"I";"x"
"144";"food";"21429.07";"2014";2318.1767322;"I";"x"
"144";"imports";"21429.07";"2014";0.168;"I";"x"
"144";"production";"21429.07";"2014";54004.1700025;"I";"x"
"144";"tourist";"21429.07";"2014";-0.0010507;"I";"x"
"144";"exports";"2166";"2014";11254.15609;"I";"x"
"144";"food";"2166";"2014";28312.967746;"I";"x"
"144";"foodManufacturing";"2166";"2014";23093.7382984;"I";"x"
"144";"imports";"2166";"2014";1025.09242;"I";"x"
"144";"industrial";"2166";"2014";3500;"I";"x"
