"geographicAreaM49","measuredItemParentCPC_tree","measuredItemChildCPC_tree","timePointYears","Value","flagObservationStatus","flagMethod","measuredElementSuaFbs"
"348","01290.01","F0473","2019",0.0546407938008174,"I","c","5431"
"348","01290.90","21330.90","2000",0.0121949445038445,"I","c","5431"
"348","01290.90","21330.90","2001",0.0312237704293777,"I","c","5431"
"348","01290.90","21330.90","2002",0.0135747016486234,"I","c","5431"
"348","01290.90","21330.90","2003",0.0156821575311176,"I","c","5431"
"348","01290.90","21330.90","2004",0.0101343087997286,"I","c","5431"
"348","01290.90","21330.90","2005",0.00380810274033788,"I","c","5431"
"348","01290.90","21330.90","2006",0.00609076729302442,"I","c","5431"
"348","01290.90","21330.90","2007",0.00855493201979504,"I","c","5431"
"348","01290.90","21330.90","2008",0.0097962872246714,"I","c","5431"
"348","01290.90","21330.90","2009",0.017265719896903,"I","c","5431"
"348","01290.90","21330.90","2010",0.0295062732125517,"I","c","5431"
"348","01290.90","21330.90","2011",0.0297921256208039,"I","c","5431"
"348","01290.90","21330.90","2012",0.0301647296286577,"I","c","5431"
"348","01290.90","21330.90","2013",0.0295835041614236,"I","c","5431"
"348","01290.90","21330.90","2014",0.0315317200386824,"I","c","5431"
"348","01290.90","21330.90","2015",0.0327847013665543,"I","c","5431"
"348","01290.90","21330.90","2016",0.0304852247874609,"I","c","5431"
"348","01290.90","21330.90","2017",0.0343041540268646,"I","c","5431"
"348","01290.90","21330.90","2018",0.0325246933936266,"I","c","5431"
"348","01290.90","21330.90","2019",0.0324380240693174,"I","c","5431"
"348","01290.90","21340","2000",0.10952880280917,"I","c","5431"
"348","01290.90","21340","2001",0.149740556403295,"I","c","5431"
"348","01290.90","21340","2002",0.130126109763986,"I","c","5431"
"348","01290.90","21340","2003",0.14414869665661,"I","c","5431"
"348","01290.90","21340","2004",0.0898246061780756,"I","c","5431"
"348","01290.90","21340","2005",0.0791823174026572,"I","c","5431"
"348","01290.90","21340","2006",0.0632669373666907,"I","c","5431"
"348","01290.90","21340","2007",0.0631016000127547,"I","c","5431"
"348","01290.90","21340","2008",0.0581442009515803,"I","c","5431"
"348","01290.90","21340","2009",0.0534672027195656,"I","c","5431"
"348","01290.90","21340","2010",0.0882659961425531,"I","c","5431"
"348","01290.90","21340","2011",0.0872063017395342,"I","c","5431"
"348","01290.90","21340","2012",0.0874458304816323,"I","c","5431"
"348","01290.90","21340","2013",0.0885317120201209,"I","c","5431"
"348","01290.90","21340","2014",0.082164995967462,"I","c","5431"
"348","01290.90","21340","2015",0.0865361506970175,"I","c","5431"
"348","01290.90","21340","2016",0.0880891414888881,"I","c","5431"
"348","01290.90","21340","2017",0.0847678103832781,"I","c","5431"
"348","01290.90","21340","2018",0.0864643675230612,"I","c","5431"
"348","01290.90","21340","2019",0.0864404397984092,"I","c","5431"
"348","01290.90","21393.90","2000",0.0955400674129326,"I","c","5431"
"348","01290.90","21393.90","2001",0.111708189023747,"I","c","5431"
"348","01290.90","21393.90","2002",0.156573427568912,"I","c","5431"
"348","01290.90","21393.90","2003",0.101113730265733,"I","c","5431"
"348","01290.90","21393.90","2004",0.14955661962599,"I","c","5431"
"348","01290.90","21393.90","2005",0.182769913622424,"I","c","5431"
"348","01290.90","21393.90","2006",0.141567621707323,"I","c","5431"
"348","01290.90","21393.90","2007",0.140709235237472,"I","c","5431"
"348","01290.90","21393.90","2008",0.137576644047127,"I","c","5431"
"348","01290.90","21393.90","2009",0.0990731927181503,"I","c","5431"
"348","01290.90","21393.90","2010",0.0103101161774184,"I","c","5431"
"348","01290.90","21393.90","2011",0.0103066674447062,"I","c","5431"
"348","01290.90","21393.90","2012",0.0106885596494519,"I","c","5431"
"348","01290.90","21393.90","2013",0.0103937087325087,"I","c","5431"
"348","01290.90","21393.90","2014",0.0102307094141649,"I","c","5431"
"348","01290.90","21393.90","2015",0.0111351066303491,"I","c","5431"
"348","01290.90","21393.90","2016",0.00876190528210449,"I","c","5431"
"348","01290.90","21393.90","2017",0.0101479794327436,"I","c","5431"
"348","01290.90","21393.90","2018",0.0100149971150657,"I","c","5431"
"348","01290.90","21393.90","2019",0.00964162727663792,"I","c","5431"
"348","01290.90","23991.02","2000",0.00465308659499653,"I","c","5431"
"348","01290.90","23991.02","2001",0.0117269419213241,"I","c","5431"
"348","01290.90","23991.02","2002",0.0115870917962993,"I","c","5431"
"348","01290.90","23991.02","2003",0.00766962522987248,"I","c","5431"
"348","01290.90","23991.02","2004",0.0098654118062425,"I","c","5431"
"348","01290.90","23991.02","2005",0.0159405015897616,"I","c","5431"
"348","01290.90","23991.02","2006",0.0181824872312126,"I","c","5431"
"348","01290.90","23991.02","2007",0.0225657073185141,"I","c","5431"
"348","01290.90","23991.02","2008",0.0223416264721748,"I","c","5431"
"348","01290.90","23991.02","2009",0.0336467593199582,"I","c","5431"
"348","01290.90","23991.02","2010",0.0148396208672857,"I","c","5431"
"348","01290.90","23991.02","2011",0.0149371265191448,"I","c","5431"
"348","01290.90","23991.02","2012",0.0150610580937785,"I","c","5431"
"348","01290.90","23991.02","2013",0.0149658145845461,"I","c","5431"
"348","01290.90","23991.02","2014",0.0144071010177932,"I","c","5431"
"348","01290.90","23991.02","2015",0.0138586350254631,"I","c","5431"
"348","01290.90","23991.02","2016",0.013985919554547,"I","c","5431"
"348","01290.90","23991.02","2017",0.0137488538389474,"I","c","5431"
"348","01290.90","23991.02","2018",0.0138644694729858,"I","c","5431"
"348","01290.90","23991.02","2019",0.0138664142888267,"I","c","5431"
"348","01290.90","F0472","2000",0.489166761577977,"I","c","5431"
"348","01290.90","F0472","2001",0.346154960841867,"I","c","5431"
"348","01290.90","F0472","2002",0.387646791624005,"I","c","5431"
"348","01290.90","F0472","2003",0.425535068201988,"I","c","5431"
"348","01290.90","F0472","2004",0.493322029705917,"I","c","5431"
"348","01290.90","F0472","2005",0.480665668669907,"I","c","5431"
"348","01290.90","F0472","2006",0.518122785580739,"I","c","5431"
"348","01290.90","F0472","2007",0.518534769027343,"I","c","5431"
"348","01290.90","F0472","2008",0.516766915994054,"I","c","5431"
"348","01290.90","F0472","2009",0.473199614056609,"I","c","5431"
"348","01290.90","F0472","2010",0.537994958868505,"I","c","5431"
"348","01290.90","F0472","2011",0.536684234542175,"I","c","5431"
"348","01290.90","F0472","2012",0.533141894267977,"I","c","5431"
"348","01290.90","F0472","2013",0.534275570781714,"I","c","5431"
"348","01290.90","F0472","2014",0.520798542263279,"I","c","5431"
"348","01290.90","F0472","2015",0.513098347360604,"I","c","5431"
"348","01290.90","F0472","2016",0.515752350139056,"I","c","5431"
"348","01290.90","F0472","2017",0.512158379309393,"I","c","5431"
"348","01290.90","F0472","2018",0.513669692269685,"I","c","5431"
"348","01290.90","F0472","2019",0.513860140572711,"I","c","5431"
"348","01290.90","F0473","2000",0.265650904126097,"I","c","5431"
"348","01290.90","F0473","2001",0.302537813695093,"I","c","5431"
"348","01290.90","F0473","2002",0.254143510412977,"I","c","5431"
"348","01290.90","F0473","2003",0.275172221195189,"I","c","5431"
"348","01290.90","F0473","2004",0.207835376659076,"I","c","5431"
"348","01290.90","F0473","2005",0.205752492795389,"I","c","5431"
"348","01290.90","F0473","2006",0.222465255435656,"I","c","5431"
"348","01290.90","F0473","2007",0.216446146626103,"I","c","5431"
"348","01290.90","F0473","2008",0.225585490014159,"I","c","5431"
"348","01290.90","F0473","2009",0.27848516552887,"I","c","5431"
"348","01290.90","F0473","2010",0.299557187864953,"I","c","5431"
"348","01290.90","F0473","2011",0.301419443217574,"I","c","5431"
"348","01290.90","F0473","2012",0.303680746176162,"I","c","5431"
"348","01290.90","F0473","2013",0.302557763755267,"I","c","5431"
"348","01290.90","F0473","2014",0.321910165105929,"I","c","5431"
"348","01290.90","F0473","2015",0.3243520779874,"I","c","5431"
"348","01290.90","F0473","2016",0.324522925657266,"I","c","5431"
"348","01290.90","F0473","2017",0.326782199097292,"I","c","5431"
"348","01290.90","F0473","2018",0.325219067580653,"I","c","5431"
"348","01290.90","F0473","2019",0.325508064111737,"I","c","5431"
"348","01290.90","F0475","2000",0.0232654329749826,"I","c","5431"
"348","01290.90","F0475","2001",0.0469077676852963,"I","c","5431"
"348","01290.90","F0475","2002",0.0463483671851971,"I","c","5431"
"348","01290.90","F0475","2003",0.0306785009194899,"I","c","5431"
"348","01290.90","F0475","2004",0.03946164722497,"I","c","5431"
"348","01290.90","F0475","2005",0.0318810031795232,"I","c","5431"
"348","01290.90","F0475","2006",0.0303041453853544,"I","c","5431"
"348","01290.90","F0475","2007",0.0300876097580188,"I","c","5431"
"348","01290.90","F0475","2008",0.029788835296233,"I","c","5431"
"348","01290.90","F0475","2009",0.0448623457599442,"I","c","5431"
"348","01290.90","F0475","2010",0.0195258468667325,"I","c","5431"
"348","01290.90","F0475","2011",0.0196541009160628,"I","c","5431"
"348","01290.90","F0475","2012",0.0198171817023401,"I","c","5431"
"348","01290.90","F0475","2013",0.0196919259644196,"I","c","5431"
"348","01290.90","F0475","2014",0.0189567661926887,"I","c","5431"
"348","01290.90","F0475","2015",0.0182349809326118,"I","c","5431"
"348","01290.90","F0475","2016",0.0184025330906774,"I","c","5431"
"348","01290.90","F0475","2017",0.0180906239114816,"I","c","5431"
"348","01290.90","F0475","2018",0.0182427126449236,"I","c","5431"
"348","01290.90","F0475","2019",0.0182452898823608,"I","c","5431"
"348","01318","21433","2000",1,"I","c","5431"
"348","01318","21433","2001",1,"I","c","5431"
"348","01318","21433","2002",1,"I","c","5431"
"348","01318","21433","2003",0.999057735328427,"I","c","5431"
"348","01318","21433","2004",1,"I","c","5431"
"348","01318","21433","2005",1,"I","c","5431"
"348","01318","21433","2006",1,"I","c","5431"
"348","01318","21433","2007",1,"I","c","5431"
"348","01318","21433","2008",1,"I","c","5431"
"348","01318","21433","2009",0.999709167065886,"I","c","5431"
"348","01318","21433","2010",1,"I","c","5431"
"348","01318","21433","2011",1,"I","c","5431"
"348","01318","21433","2012",1,"I","c","5431"
"348","01318","21433","2013",1,"I","c","5431"
"348","01318","21433","2014",1,"I","c","5431"
"348","01318","21433","2015",1,"I","c","5431"
"348","01318","21433","2016",1,"I","c","5431"
"348","01318","21433","2017",1,"I","c","5431"
"348","01318","21433","2018",1,"I","c","5431"
"348","01318","21433","2019",1,"I","c","5431"
"348","01318","F0623","2000",0,"I","c","5431"
"348","01318","F0623","2001",0,"I","c","5431"
"348","01318","F0623","2002",0,"I","c","5431"
"348","01318","F0623","2003",0.000942264671573008,"I","c","5431"
"348","01318","F0623","2004",0,"I","c","5431"
"348","01318","F0623","2005",0,"I","c","5431"
"348","01318","F0623","2006",0,"I","c","5431"
"348","01318","F0623","2007",0,"I","c","5431"
"348","01318","F0623","2008",0,"I","c","5431"
"348","01318","F0623","2009",0.000290832934114289,"I","c","5431"
"348","01318","F0623","2010",0,"I","c","5431"
"348","01318","F0623","2011",0,"I","c","5431"
"348","01318","F0623","2012",0,"I","c","5431"
"348","01318","F0623","2013",0,"I","c","5431"
"348","01318","F0623","2014",0,"I","c","5431"
"348","01318","F0623","2015",0,"I","c","5431"
"348","01318","F0623","2016",0,"I","c","5431"
"348","01318","F0623","2017",0,"I","c","5431"
"348","01318","F0623","2018",0,"I","c","5431"
"348","01318","F0623","2019",0,"I","c","5431"
"348","01321","21432","2000",0,"I","c","5431"
"348","01321","21432","2001",0,"I","c","5431"
"348","01321","21432","2002",0,"I","c","5431"
"348","01321","21432","2003",1,"I","c","5431"
"348","01321","21432","2004",1,"I","c","5431"
"348","01321","21432","2005",1,"I","c","5431"
"348","01321","21432","2006",1,"I","c","5431"
"348","01321","21432","2007",1,"I","c","5431"
"348","01321","21432","2008",1,"I","c","5431"
"348","01321","21432","2009",1,"I","c","5431"
"348","01321","21432","2010",1,"I","c","5431"
"348","01321","21432","2011",1,"I","c","5431"
"348","01321","21432","2012",1,"I","c","5431"
"348","01321","21432","2013",1,"I","c","5431"
"348","01321","21432","2014",1,"I","c","5431"
"348","01321","21432","2015",1,"I","c","5431"
"348","01321","21432","2016",1,"I","c","5431"
"348","01321","21432","2017",1,"I","c","5431"
"348","01321","21432","2018",1,"I","c","5431"
"348","01321","21432","2019",1,"I","c","5431"
"348","01322","21439.04","2000",0.949722081859525,"I","c","5431"
"348","01322","21439.04","2001",0.933913621999224,"I","c","5431"
"348","01322","21439.04","2002",0.951184286539573,"I","c","5431"
"348","01322","21439.04","2003",0.950351390966095,"I","c","5431"
"348","01322","21439.04","2004",0,"I","c","5431"
"348","01322","21439.04","2005",0,"I","c","5431"
"348","01322","21439.04","2006",0.89864406779661,"I","c","5431"
"348","01322","21439.04","2007",0.895413775596548,"I","c","5431"
"348","01322","21439.04","2008",0.908600852844155,"I","c","5431"
"348","01322","21439.04","2009",0.868853804861643,"I","c","5431"
"348","01322","21439.04","2010",0.807462338921662,"I","c","5431"
"348","01322","21439.04","2011",0.819892593334704,"I","c","5431"
"348","01322","21439.04","2012",0.821835626536169,"I","c","5431"
"348","01322","21439.04","2013",0.818951118759647,"I","c","5431"
"348","01322","21439.04","2014",0.81000367901363,"I","c","5431"
"348","01322","21439.04","2015",0.812887387429826,"I","c","5431"
"348","01322","21439.04","2016",0.822822604774797,"I","c","5431"
"348","01322","21439.04","2017",0.824785688528084,"I","c","5431"
"348","01322","21439.04","2018",0.820165226910902,"I","c","5431"
"348","01322","21439.04","2019",0.822591173404594,"I","c","5431"
"348","01322","F0623","2000",0.050277918140475,"I","c","5431"
"348","01322","F0623","2001",0.0660863780007762,"I","c","5431"
"348","01322","F0623","2002",0.0488157134604275,"I","c","5431"
"348","01322","F0623","2003",0.0496486090339051,"I","c","5431"
"348","01322","F0623","2004",0,"I","c","5431"
"348","01322","F0623","2005",0,"I","c","5431"
"348","01322","F0623","2006",0.10135593220339,"I","c","5431"
"348","01322","F0623","2007",0.104586224403452,"I","c","5431"
"348","01322","F0623","2008",0.0913991471558452,"I","c","5431"
"348","01322","F0623","2009",0.131146195138357,"I","c","5431"
"348","01322","F0623","2010",0.192537661078338,"I","c","5431"
"348","01322","F0623","2011",0.180107406665296,"I","c","5431"
"348","01322","F0623","2012",0.178164373463831,"I","c","5431"
"348","01322","F0623","2013",0.181048881240353,"I","c","5431"
"348","01322","F0623","2014",0.18999632098637,"I","c","5431"
"348","01322","F0623","2015",0.187112612570174,"I","c","5431"
"348","01322","F0623","2016",0.177177395225203,"I","c","5431"
"348","01322","F0623","2017",0.175214311471916,"I","c","5431"
"348","01322","F0623","2018",0.179834773089098,"I","c","5431"
"348","01322","F0623","2019",0.177408826595406,"I","c","5431"
"348","01323","21431.01","2000",1,"I","c","5431"
"348","01323","21431.01","2001",1,"I","c","5431"
"348","01323","21431.01","2002",1,"I","c","5431"
"348","01323","21431.01","2003",1,"I","c","5431"
"348","01323","21431.01","2004",1,"I","c","5431"
"348","01323","21431.01","2005",1,"I","c","5431"
"348","01323","21431.01","2006",1,"I","c","5431"
"348","01323","21431.01","2007",1,"I","c","5431"
"348","01323","21431.01","2008",1,"I","c","5431"
"348","01323","21431.01","2009",1,"I","c","5431"
"348","01323","21431.01","2010",1,"I","c","5431"
"348","01323","21431.01","2011",1,"I","c","5431"
"348","01323","21431.01","2012",1,"I","c","5431"
"348","01323","21431.01","2013",1,"I","c","5431"
"348","01323","21431.01","2014",1,"I","c","5431"
"348","01323","21431.01","2015",1,"I","c","5431"
"348","01323","21431.01","2016",1,"I","c","5431"
"348","01323","21431.01","2017",1,"I","c","5431"
"348","01323","21431.01","2018",1,"I","c","5431"
"348","01323","21431.01","2019",1,"I","c","5431"
"348","01324","21439.04","2000",0,"I","c","5431"
"348","01324","21439.04","2001",0,"I","c","5431"
"348","01324","21439.04","2002",0,"I","c","5431"
"348","01324","21439.04","2003",0,"I","c","5431"
"348","01324","21439.04","2004",0,"I","c","5431"
"348","01324","21439.04","2005",0,"I","c","5431"
"348","01324","21439.04","2006",0,"I","c","5431"
"348","01324","21439.04","2007",0,"I","c","5431"
"348","01324","21439.04","2008",0,"I","c","5431"
"348","01324","21439.04","2009",0,"I","c","5431"
"348","01324","21439.04","2010",0,"I","c","5431"
"348","01324","21439.04","2011",0,"I","c","5431"
"348","01324","21439.04","2012",0,"I","c","5431"
"348","01324","21439.04","2013",0,"I","c","5431"
"348","01324","21439.04","2014",0,"I","c","5431"
"348","01324","21439.04","2015",0,"I","c","5431"
"348","01324","21439.04","2016",0,"I","c","5431"
"348","01324","21439.04","2017",0,"I","c","5431"
"348","01324","21439.04","2018",0,"I","c","5431"
"348","01324","21439.04","2019",0,"I","c","5431"
"348","01330","21434","2000",0.0129802703939605,"I","c","5431"
"348","01330","21434","2001",0.0204291790906306,"I","c","5431"
"348","01330","21434","2002",0.0187593863518999,"I","c","5431"
"348","01330","21434","2003",0.0018341167507816,"I","c","5431"
"348","01330","21434","2004",0,"I","c","5431"
"348","01330","21434","2005",0,"I","c","5431"
"348","01330","21434","2006",0,"I","c","5431"
"348","01330","21434","2007",0,"I","c","5431"
"348","01330","21434","2008",0,"I","c","5431"
"348","01330","21434","2009",0,"I","c","5431"
"348","01330","21434","2010",0.00145144897760233,"I","c","5431"
"348","01330","21434","2011",0.00134704270075347,"I","c","5431"
"348","01330","21434","2012",0.00149137740716861,"I","c","5431"
"348","01330","21434","2013",0.00159542365467715,"I","c","5431"
"348","01330","21434","2014",0.00094202383598385,"I","c","5431"
"348","01330","21434","2015",0.00190933798622573,"I","c","5431"
"348","01330","21434","2016",0.00192355306968325,"I","c","5431"
"348","01330","21434","2017",0.00193577649959752,"I","c","5431"
"348","01330","21434","2018",0.00192288918516883,"I","c","5431"
"348","01330","21434","2019",0.0019274062514832,"I","c","5431"
"348","01330","2413","2000",0.0561393160121512,"I","c","5431"
"348","01330","2413","2001",0.0479478585389355,"I","c","5431"
"348","01330","2413","2002",0.072241617683777,"I","c","5431"
"348","01330","2413","2003",0.0635965327554007,"I","c","5431"
"348","01330","2413","2004",0.0635034775371037,"I","c","5431"
"348","01330","2413","2005",0.0741593880817465,"I","c","5431"
"348","01330","2413","2006",0.0602592500028628,"I","c","5431"
"348","01330","2413","2007",0.0572885561984238,"I","c","5431"
"348","01330","2413","2008",0.0614561185275917,"I","c","5431"
"348","01330","2413","2009",0.0607068749407345,"I","c","5431"
"348","01330","2413","2010",0.0541387224470367,"I","c","5431"
"348","01330","2413","2011",0.0523104211922495,"I","c","5431"
"348","01330","2413","2012",0.0537589204706515,"I","c","5431"
"348","01330","2413","2013",0.050977214501818,"I","c","5431"
"348","01330","2413","2014",0.0550824870285818,"I","c","5431"
"348","01330","2413","2015",0.0489734204874019,"I","c","5431"
"348","01330","2413","2016",0.0486147717087727,"I","c","5431"
"348","01330","2413","2017",0.0483383073567489,"I","c","5431"
"348","01330","2413","2018",0.0486421665176411,"I","c","5431"
"348","01330","2413","2019",0.0485317485277209,"I","c","5431"
"348","01330","24212.01","2000",0.0190305186498121,"I","c","5431"
"348","01330","24212.01","2001",0.0287430318267811,"I","c","5431"
"348","01330","24212.01","2002",0.0263241234179524,"I","c","5431"
"348","01330","24212.01","2003",0.00284041600625666,"I","c","5431"
"348","01330","24212.01","2004",0,"I","c","5431"
"348","01330","24212.01","2005",0,"I","c","5431"
"348","01330","24212.01","2006",0,"I","c","5431"
"348","01330","24212.01","2007",0,"I","c","5431"
"348","01330","24212.01","2008",0,"I","c","5431"
"348","01330","24212.01","2009",0,"I","c","5431"
"348","01330","24212.01","2010",0.0023888640159908,"I","c","5431"
"348","01330","24212.01","2011",0.0022593413325137,"I","c","5431"
"348","01330","24212.01","2012",0.00205884159492126,"I","c","5431"
"348","01330","24212.01","2013",0.00297864713483089,"I","c","5431"
"348","01330","24212.01","2014",0.00171701632397173,"I","c","5431"
"348","01330","24212.01","2015",0.00143959736577376,"I","c","5431"
"348","01330","24212.01","2016",0.00577487486770316,"I","c","5431"
"348","01330","24212.01","2017",0.0119395643936473,"I","c","5431"
"348","01330","24212.01","2018",0.00638467887570806,"I","c","5431"
"348","01330","24212.01","2019",0.00803303937901949,"I","c","5431"
"348","01330","24212.02","2000",0.865351359597368,"I","c","5431"
"348","01330","24212.02","2001",0.841861775712801,"I","c","5431"
"348","01330","24212.02","2002",0.838671526767856,"I","c","5431"
"348","01330","24212.02","2003",0.885378861535966,"I","c","5431"
"348","01330","24212.02","2004",0.901061964901307,"I","c","5431"
"348","01330","24212.02","2005",0.851632460701816,"I","c","5431"
"348","01330","24212.02","2006",0.844496805775835,"I","c","5431"
"348","01330","24212.02","2007",0.844111823313783,"I","c","5431"
"348","01330","24212.02","2008",0.852758516761495,"I","c","5431"
"348","01330","24212.02","2009",0.816102707937582,"I","c","5431"
"348","01330","24212.02","2010",0.754135800767932,"I","c","5431"
"348","01330","24212.02","2011",0.767747444856745,"I","c","5431"
"348","01330","24212.02","2012",0.76866546894425,"I","c","5431"
"348","01330","24212.02","2013",0.767291511147951,"I","c","5431"
"348","01330","24212.02","2014",0.756612998932711,"I","c","5431"
"348","01330","24212.02","2015",0.764205180689119,"I","c","5431"
"348","01330","24212.02","2016",0.770382744538771,"I","c","5431"
"348","01330","24212.02","2017",0.767214128365851,"I","c","5431"
"348","01330","24212.02","2018",0.767267351197914,"I","c","5431"
"348","01330","24212.02","2019",0.768288074700845,"I","c","5431"
"348","01330","F0623","2000",0.0464985353467078,"I","c","5431"
"348","01330","F0623","2001",0.0610181548308514,"I","c","5431"
"348","01330","F0623","2002",0.0440033457785147,"I","c","5431"
"348","01330","F0623","2003",0.0463500729515951,"I","c","5431"
"348","01330","F0623","2004",0.0354345575615891,"I","c","5431"
"348","01330","F0623","2005",0.0742081512164375,"I","c","5431"
"348","01330","F0623","2006",0.0952439442213024,"I","c","5431"
"348","01330","F0623","2007",0.0985996204877928,"I","c","5431"
"348","01330","F0623","2008",0.0857853647109129,"I","c","5431"
"348","01330","F0623","2009",0.123190417121683,"I","c","5431"
"348","01330","F0623","2010",0.187885163791439,"I","c","5431"
"348","01330","F0623","2011",0.176335749917738,"I","c","5431"
"348","01330","F0623","2012",0.174025391583008,"I","c","5431"
"348","01330","F0623","2013",0.177157203560723,"I","c","5431"
"348","01330","F0623","2014",0.185645473878752,"I","c","5431"
"348","01330","F0623","2015",0.183472463471479,"I","c","5431"
"348","01330","F0623","2016",0.17330405581507,"I","c","5431"
"348","01330","F0623","2017",0.170572223384155,"I","c","5431"
"348","01330","F0623","2018",0.175782914223568,"I","c","5431"
"348","01330","F0623","2019",0.173219731140931,"I","c","5431"
"348","01341","21419.99","2000",0.0502518776827027,"I","c","5431"
"348","01341","21419.99","2001",0.055061234989111,"I","c","5431"
"348","01341","21419.99","2002",0.00140130834090352,"I","c","5431"
"348","01341","21419.99","2003",0.0417890229740377,"I","c","5431"
"348","01341","21419.99","2004",0.000492393810759204,"I","c","5431"
"348","01341","21419.99","2005",0,"I","c","5431"
"348","01341","21419.99","2006",0,"I","c","5431"
"348","01341","21419.99","2007",0,"I","c","5431"
"348","01341","21419.99","2008",0,"I","c","5431"
"348","01341","21419.99","2009",0.00254241885879484,"I","c","5431"
"348","01341","21419.99","2010",0.00353123674301559,"I","c","5431"
"348","01341","21419.99","2011",0.00372145213794621,"I","c","5431"
"348","01341","21419.99","2012",0.00262194895075409,"I","c","5431"
"348","01341","21419.99","2013",0.00332956752040268,"I","c","5431"
"348","01341","21419.99","2014",0.00287536727977354,"I","c","5431"
"348","01341","21419.99","2015",0.00322746797888182,"I","c","5431"
"348","01341","21419.99","2016",0.0032208849704161,"I","c","5431"
"348","01341","21419.99","2017",0.00338812345218347,"I","c","5431"
"348","01341","21419.99","2018",0.00327882546716046,"I","c","5431"
"348","01341","21419.99","2019",0.00329594462992001,"I","c","5431"
"348","01341","21435.01","2000",0.702911756535593,"I","c","5431"
"348","01341","21435.01","2001",0.883216884660275,"I","c","5431"
"348","01341","21435.01","2002",0.015904849669255,"I","c","5431"
"348","01341","21435.01","2003",0.0237787907333829,"I","c","5431"
"348","01341","21435.01","2004",0,"I","c","5431"
"348","01341","21435.01","2005",0.0123765553203658,"I","c","5431"
"348","01341","21435.01","2006",0,"I","c","5431"
"348","01341","21435.01","2007",0,"I","c","5431"
"348","01341","21435.01","2008",0.0277442701609357,"I","c","5431"
"348","01341","21435.01","2009",0.00369256072348774,"I","c","5431"
"348","01341","21435.01","2010",0.0417349971470184,"I","c","5431"
"348","01341","21435.01","2011",0.0377496256858969,"I","c","5431"
"348","01341","21435.01","2012",0.0441316777430373,"I","c","5431"
"348","01341","21435.01","2013",0.0431558476655162,"I","c","5431"
"348","01341","21435.01","2014",0.0266718822001962,"I","c","5431"
"348","01341","21435.01","2015",0.0631975109872306,"I","c","5431"
"348","01341","21435.01","2016",0.040390260188725,"I","c","5431"
"348","01341","21435.01","2017",0.0332744783801888,"I","c","5431"
"348","01341","21435.01","2018",0.0456207498520482,"I","c","5431"
"348","01341","21435.01","2019",0.039761829473654,"I","c","5431"
"348","01341","21435.02","2000",0,"I","c","5431"
"348","01341","21435.02","2001",0,"I","c","5431"
"348","01341","21435.02","2002",0.980799062937389,"I","c","5431"
"348","01341","21435.02","2003",0.831782099853734,"I","c","5431"
"348","01341","21435.02","2004",0.997052703713682,"I","c","5431"
"348","01341","21435.02","2005",0.984761251657103,"I","c","5431"
"348","01341","21435.02","2006",0.962779560161914,"I","c","5431"
"348","01341","21435.02","2007",0.917117357415119,"I","c","5431"
"348","01341","21435.02","2008",0.938218735942308,"I","c","5431"
"348","01341","21435.02","2009",0.90356960903745,"I","c","5431"
"348","01341","21435.02","2010",0.71680702147299,"I","c","5431"
"348","01341","21435.02","2011",0.72475027746811,"I","c","5431"
"348","01341","21435.02","2012",0.717957624126842,"I","c","5431"
"348","01341","21435.02","2013",0.704402828512992,"I","c","5431"
"348","01341","21435.02","2014",0.766283961261479,"I","c","5431"
"348","01341","21435.02","2015",0.690900528042218,"I","c","5431"
"348","01341","21435.02","2016",0.666371296042938,"I","c","5431"
"348","01341","21435.02","2017",0.641656607882429,"I","c","5431"
"348","01341","21435.02","2018",0.666309477322529,"I","c","5431"
"348","01341","21435.02","2019",0.658112460415965,"I","c","5431"
"348","01341","21439.9","2000",0.00945011097665031,"I","c","5431"
"348","01341","21439.9","2001",0.00514099318269346,"I","c","5431"
"348","01341","21439.9","2002",0.000284268984258355,"I","c","5431"
"348","01341","21439.9","2003",0.00807820192670936,"I","c","5431"
"348","01341","21439.9","2004",0.000310226137181623,"I","c","5431"
"348","01341","21439.9","2005",0.000234085688747832,"I","c","5431"
"348","01341","21439.9","2006",0,"I","c","5431"
"348","01341","21439.9","2007",0,"I","c","5431"
"348","01341","21439.9","2008",0,"I","c","5431"
"348","01341","21439.9","2009",0.0160090374592501,"I","c","5431"
"348","01341","21439.9","2010",0.0169715137724325,"I","c","5431"
"348","01341","21439.9","2011",0.0180658083985279,"I","c","5431"
"348","01341","21439.9","2012",0.0139092181539574,"I","c","5431"
"348","01341","21439.9","2013",0.0167351174643012,"I","c","5431"
"348","01341","21439.9","2014",0.0142616080416385,"I","c","5431"
"348","01341","21439.9","2015",0.0165757990550666,"I","c","5431"
"348","01341","21439.9","2016",0.0166558973366224,"I","c","5431"
"348","01341","21439.9","2017",0.0173161646505677,"I","c","5431"
"348","01341","21439.9","2018",0.0168492870140855,"I","c","5431"
"348","01341","21439.9","2019",0.0169404496670919,"I","c","5431"
"348","01341","23670.02","2000",0,"I","c","5431"
"348","01341","23670.02","2001",0,"I","c","5431"
"348","01341","23670.02","2002",0,"I","c","5431"
"348","01341","23670.02","2003",0,"I","c","5431"
"348","01341","23670.02","2004",0,"I","c","5431"
"348","01341","23670.02","2005",0.000148061020689531,"I","c","5431"
"348","01341","23670.02","2006",0.00176013481049882,"I","c","5431"
"348","01341","23670.02","2007",0.0044228461525094,"I","c","5431"
